sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"Cal hoped to see the moon and stars with his telescope, but he couldn't see the stars because of the city lights.",stars,dominant,yes,yes,10.278364181518555,10.278364181518555,10.278364181518555,10.220426559448242,10.799359321594238,1, stars,True,EleutherAI/pythia-70m,1,70426624
"Cal hoped to see something with his telescope, but he couldn't see the stars because of the city lights.",stars,dominant,no,yes,10.267255783081055,10.267255783081055,10.267255783081055,10.171842575073242,10.545913696289062,1, stars,True,EleutherAI/pythia-70m,1,70426624
"Joyce's breakfast was supposed to come with toast, but she substituted potatoes for the toast because of her diet.",toast,dominant,yes,no,11.659646987915039,11.659646987915039,11.659646987915039,10.754507064819336,10.816073417663574,1, toast,True,EleutherAI/pythia-70m,1,70426624
"Joyce's breakfast was supposed to come with bread, but she substituted potatoes for the toast because of her diet.",toast,dominant,no,no,11.564967155456543,11.564967155456543,11.564967155456543,10.804670333862305,10.781923294067383,1, toast,True,EleutherAI/pythia-70m,1,70426624
"Roger rewired the light and changed the bulb, but it still didn't turn on because the bulb he used was wrong.",bulb,dominant,yes,no,9.842084884643555,9.842084884643555,9.842084884643555,11.08836555480957,12.542672157287598,1, bulb,True,EleutherAI/pythia-70m,1,70426624
"Roger rewired the light, but it still didn't turn on because the bulb he used was wrong.",bulb,dominant,no,no,9.962018966674805,9.962018966674805,9.962018966674805,11.140331268310547,12.549297332763672,1, bulb,True,EleutherAI/pythia-70m,1,70426624
"Although the managers and staff were worried about potential job cuts, it turned out that none of the staff were let go.",staff,dominant,yes,no,11.144161224365234,11.144161224365234,11.144161224365234,12.022452354431152,10.936631202697754,1, staff,True,EleutherAI/pythia-70m,1,70426624
"Although the managers were worried about potential job cuts, it turned out that none of the staff were let go.",staff,dominant,no,no,11.070605278015137,11.070605278015137,11.070605278015137,12.080129623413086,10.962603569030762,1, staff,True,EleutherAI/pythia-70m,1,70426624
The patio had one very comfortable chair that Christa wanted because the only other chair was old and broken.,chair,dominant,yes,no,10.445566177368164,10.445566177368164,10.445566177368164,11.547371864318848,11.16526985168457,1, chair,True,EleutherAI/pythia-70m,1,70426624
The patio had one very comfortable seat that Christa wanted because the only other chair was old and broken.,chair,dominant,no,no,10.379608154296875,10.379608154296875,10.379608154296875,11.542909622192383,11.154569625854492,1, chair,True,EleutherAI/pythia-70m,1,70426624
