sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"Kristen put her spring jacket on, but she changed into her winter coat after she felt how cold it was.",coat,dominant,no,no,10.647825241088867,10.647825241088867,10.647825241088867,6.453568458557129,4.23027229309082,1, coat,True,EleutherAI/pythia-12b,256,11846072320
"Cal hoped to see the moon and stars with his telescope, but he couldn't see the stars because of the city lights.",stars,dominant,yes,yes,9.088333129882812,9.088333129882812,9.088333129882812,6.071206569671631,0.5857766270637512,1, stars,True,EleutherAI/pythia-12b,256,11846072320
"Cal hoped to see something with his telescope, but he couldn't see the stars because of the city lights.",stars,dominant,no,yes,9.076990127563477,9.076990127563477,9.076990127563477,6.130226135253906,0.5664698481559753,1, stars,True,EleutherAI/pythia-12b,256,11846072320
"Joyce's breakfast was supposed to come with toast, but she substituted potatoes for the toast because of her diet.",toast,dominant,yes,no,11.722124099731445,11.722124099731445,11.722124099731445,6.69642448425293,0.3903730511665344,1, toast,True,EleutherAI/pythia-12b,256,11846072320
"Joyce's breakfast was supposed to come with bread, but she substituted potatoes for the toast because of her diet.",toast,dominant,no,no,11.669458389282227,11.669458389282227,11.669458389282227,6.661993026733398,0.38442525267601013,1, toast,True,EleutherAI/pythia-12b,256,11846072320
"Roger rewired the light and changed the bulb, but it still didn't turn on because the bulb he used was wrong.",bulb,dominant,yes,no,11.509666442871094,11.509666442871094,11.509666442871094,8.180167198181152,5.792732238769531,1, bulb,True,EleutherAI/pythia-12b,256,11846072320
"Roger rewired the light, but it still didn't turn on because the bulb he used was wrong.",bulb,dominant,no,no,11.630989074707031,11.630989074707031,11.630989074707031,8.107789039611816,5.914552688598633,1, bulb,True,EleutherAI/pythia-12b,256,11846072320
"Although the managers and staff were worried about potential job cuts, it turned out that none of the staff were let go.",staff,dominant,yes,no,8.192569732666016,8.192569732666016,8.192569732666016,4.439014911651611,9.568923950195312,1, staff,True,EleutherAI/pythia-12b,256,11846072320
"Although the managers were worried about potential job cuts, it turned out that none of the staff were let go.",staff,dominant,no,no,8.305453300476074,8.305453300476074,8.305453300476074,4.347228050231934,9.450732231140137,1, staff,True,EleutherAI/pythia-12b,256,11846072320
The patio had one very comfortable chair that Christa wanted because the only other chair was old and broken.,chair,dominant,yes,no,10.407144546508789,10.407144546508789,10.407144546508789,4.7475152015686035,9.087787628173828,1, chair,True,EleutherAI/pythia-12b,256,11846072320
The patio had one very comfortable seat that Christa wanted because the only other chair was old and broken.,chair,dominant,no,no,10.399198532104492,10.399198532104492,10.399198532104492,4.783843040466309,9.10043716430664,1, chair,True,EleutherAI/pythia-12b,256,11846072320
