Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,stimulus,key_press,sensible,critical,Class,practice,order,string,same,version_with_order,item_version,item,source,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2,version,bot_avg,log_rt,rt_z,count.x,prior_accuracy,prior_rt,distance_bert,distance_elmo,mean_relatedness,median_relatedness,sd_relatedness,se_relatedness,count.y,length
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,971,NA,html-keyboard-response,113,339884,0.0-52.0-1.0,wcrjyj13lh,wcrjyj13lh,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,TRUE,M2_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M2_a_M2_b,1,6.878326468,-0.43295688,55,0.909090909,7.17915206,0.060931325,0.042283833,3.777777778,4,0.548318881,0.12924,18,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,994,NA,html-keyboard-response,213,334046,0.0-102.0-1.0,gys2dbjx3b,gys2dbjx3b,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,6.901737207,-0.425350982,55,0.909090909,7.17915206,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,970,NA,html-keyboard-response,93,284930,0.0-42.0-1.0,7tvrurvkr3,7tvrurvkr3,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,21,2,Chair,M1_a_M1_b,1,6.877296071,-0.440829789,54,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1127,NA,html-keyboard-response,173,302660,0.0-82.0-1.0,m9nv3pg9cr,m9nv3pg9cr,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_b_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,7.027314514,-0.25466114,55,0.952380952,7.390612455,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1463,NA,html-keyboard-response,185,243771,0.0-88.0-1.0,urt1vxvzlz,urt1vxvzlz,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,7.288244401,1.105359032,52,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1183,NA,html-keyboard-response,131,163206,0.0-61.0-1.0,r1ypey4ksv,r1ypey4ksv,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_a_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Male,Yes,No,21,2,Chair,M1_a_M2_a,1,7.075808864,1.297622152,56,0.529411765,7.491210122,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1131,NA,html-keyboard-response,215,411729,0.0-103.0-1.0,40qobcb1ds,40qobcb1ds,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_b_M2_a,1,7.030857476,-0.100330138,55,0.909090909,7.17915206,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1851,NA,html-keyboard-response,197,518276,0.0-94.0-1.0,aduqsbktzp,aduqsbktzp,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,7.523481313,0.243083539,55,0.909090909,7.17915206,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,811,NA,html-keyboard-response,227,240323,0.0-109.0-1.0,0ajdaa03qg,0ajdaa03qg,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_b_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_b_M2_b,1,6.698268054,-0.00901688,54,0.952380952,7.390612455,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1751,NA,html-keyboard-response,237,393532,0.0-114.0-1.0,ay9r2x69w7,ay9r2x69w7,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,7.467942332,0.580005546,55,0.529411765,7.491210122,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1416,NA,html-keyboard-response,65,90036,0.0-28.0-1.0,e49cls352t,e49cls352t,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_b_M2_b,1,7.255591274,1.142526625,50,0.88,7.478903824,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,2031,NA,html-keyboard-response,143,544333,0.0-67.0-1.0,qzynf2uvj4,qzynf2uvj4,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M1_b,1,7.616283562,-0.159940906,55,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1016,NA,html-keyboard-response,201,342083,0.0-96.0-1.0,nupc78rt6y,nupc78rt6y,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_a_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,6.923628628,-0.512042941,56,0.529411765,7.491210122,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,695,NA,html-keyboard-response,237,323676,0.0-114.0-1.0,jnz8f25w7h,jnz8f25w7h,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Non-binary,Yes,No,20,2,Chair,M1_a_M2_a,1,6.543911846,-0.371173153,50,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1361,NA,html-keyboard-response,147,367275,0.0-69.0-1.0,w0ulpmx3lf,w0ulpmx3lf,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M1_b,1,7.215975003,-0.182465795,56,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1420,NA,html-keyboard-response,59,123355,0.0-25.0-1.0,h5u1wefguh,h5u1wefguh,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.258412151,0.388296554,54,0.909090909,7.17915206,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,606,NA,html-keyboard-response,37,116119,0.0-14.0-1.0,6rgcdz39w4,6rgcdz39w4,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,6.406879986,-0.548791095,55,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1514,NA,html-keyboard-response,69,126818,0.0-30.0-1.0,vzelpb82n3,vzelpb82n3,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_b_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,23,2,Chair,M1_b_M2_b,1,7.322510434,0.62693468,55,0.952380952,7.390612455,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,958,NA,html-keyboard-response,61,193826,0.0-26.0-1.0,lqazakate4,lqazakate4,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M1_b,1,6.864847778,-0.078193552,55,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1128,NA,html-keyboard-response,123,217798,0.0-57.0-1.0,dx0jtbvvy4,dx0jtbvvy4,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,7.028201432,-0.128869151,55,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,922,NA,html-keyboard-response,105,237872,0.0-48.0-1.0,pem0uz2krz,pem0uz2krz,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_b,1,6.826545224,-0.284507826,55,0.88,7.478903824,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1792,NA,html-keyboard-response,39,2106040,0.0-15.0-1.0,ngqxfzd6rf,ngqxfzd6rf,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_b_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,7.491087594,1.392872237,56,0.952380952,7.390612455,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,828,NA,html-keyboard-response,119,155452,0.0-55.0-1.0,eaoc74obgu,eaoc74obgu,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,TRUE,M2_a_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,6.719013154,-0.623496072,56,0.88,7.478903824,0.060931325,0.042283833,3.777777778,4,0.548318881,0.12924,18,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,848,NA,html-keyboard-response,125,222684,0.0-58.0-1.0,ufkyujrf8p,ufkyujrf8p,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,19,2,Chair,M1_b_M2_b,1,6.742880636,-0.412912847,51,0.88,7.478903824,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,793,NA,html-keyboard-response,195,334196,0.0-93.0-1.0,hwoxyb9c1o,hwoxyb9c1o,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_b_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_b,1,6.675823222,-0.766926587,52,0.952380952,7.390612455,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,758,NA,html-keyboard-response,93,167796,0.0-42.0-1.0,r9r8wre0lo,r9r8wre0lo,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,TRUE,M2_a_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,25,2,Chair,M2_a_M2_b,1,6.630683386,-0.839726037,56,0.88,7.478903824,0.060931325,0.042283833,3.777777778,4,0.548318881,0.12924,18,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,709,NA,html-keyboard-response,223,266297,0.0-107.0-1.0,kjmzfqn6x8,kjmzfqn6x8,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M1_b,1,6.563855527,-0.63692903,54,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,983,NA,html-keyboard-response,157,338054,0.0-74.0-1.0,o21z1yfop2,o21z1yfop2,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_a_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_a,1,6.89060912,-0.549650526,55,0.529411765,7.491210122,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,2023,NA,html-keyboard-response,73,366811,0.0-32.0-1.0,mtpq4n9pxv,mtpq4n9pxv,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_b_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_b,1,7.612336837,0.411942303,56,0.88,7.478903824,0.450152278,0.186375141,0.142857143,0,0.36313652,0.097052317,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1042,NA,html-keyboard-response,59,140908,0.0-25.0-1.0,hhf15ob0v2,hhf15ob0v2,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_a,1,6.948897222,-0.375198862,54,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,853,NA,html-keyboard-response,125,127368,0.0-58.0-1.0,26lxgcgnc2,26lxgcgnc2,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_a,1,6.748759547,-0.210975725,53,0.952380952,7.390612455,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1690,NA,html-keyboard-response,175,579604,0.0-83.0-1.0,afup3j6grv,afup3j6grv,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,7.432483808,-0.346868968,53,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,788,NA,html-keyboard-response,71,124664,0.0-31.0-1.0,bbdu0uq7sv,bbdu0uq7sv,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,6.66949809,-0.143155824,55,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1037,NA,html-keyboard-response,139,255967,0.0-65.0-1.0,1m7u6m4oos,1m7u6m4oos,He had the fruit punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,6.944087208,-0.329572208,55,0.952380952,7.390612455,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,557,NA,html-keyboard-response,197,250912,0.0-94.0-1.0,7vb06ybp34,7vb06ybp34,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,TRUE,M2_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,6.32256524,-0.858201476,54,0.909090909,7.17915206,0.060931325,0.042283833,3.777777778,4,0.548318881,0.12924,18,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1519,NA,html-keyboard-response,101,387751,0.0-46.0-1.0,w4zkwjlee4,w4zkwjlee4,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,29,2,Chair,M1_a_M2_b,1,7.325807503,0.276038112,55,0.529411765,7.491210122,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1509,NA,html-keyboard-response,75,187202,0.0-33.0-1.0,p7kt9jokpl,p7kt9jokpl,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_a_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,22,2,Chair,M1_a_M2_a,1,7.319202459,0.596183381,55,0.529411765,7.491210122,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,917,NA,html-keyboard-response,205,3276751,0.0-98.0-1.0,tyr8gwrx4l,tyr8gwrx4l,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_a_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,6.821107472,-0.597859128,54,0.529411765,7.491210122,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1144,NA,html-keyboard-response,55,91523,0.0-23.0-1.0,qvd1884a0t,qvd1884a0t,He had the alcoholic punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_a_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M2_a,1,7.042286172,-0.252816841,54,0.529411765,7.491210122,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,937,NA,html-keyboard-response,231,384831,0.0-111.0-1.0,ytl2bd1m54,ytl2bd1m54,He had the alcoholic punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,22,2,Chair,M1_a_M1_b,1,6.842683282,-0.321250378,54,0.529411765,7.491210122,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1487,NA,html-keyboard-response,137,259794,0.0-64.0-1.0,54yhko6mfr,54yhko6mfr,He had the alcoholic punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,7.304515946,0.478737016,55,0.529411765,7.491210122,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,865,NA,html-keyboard-response,249,525112,0.0-120.0-1.0,hpzw06nj11,hpzw06nj11,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.762729507,-0.587824591,54,0.88,7.478903824,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,647,NA,html-keyboard-response,221,340792,0.0-106.0-1.0,4dkus49l1s,4dkus49l1s,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,TRUE,M2_b_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M2_a_M2_b,1,6.472346295,-0.673685747,54,0.909090909,7.17915206,0.060931325,0.042283833,3.777777778,4,0.548318881,0.12924,18,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1583,NA,html-keyboard-response,111,282242,0.0-51.0-1.0,fzqton1thx,fzqton1thx,He had the quickest punch.<p>,77,S,yes,N,main,second,punch,TRUE,M2_a_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,7.36707706,0.922545588,55,0.88,7.478903824,0.060931325,0.042283833,3.777777778,4,0.548318881,0.12924,18,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,735,NA,html-keyboard-response,81,338195,0.0-36.0-1.0,yxvthgpuy1,yxvthgpuy1,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.599870499,-0.772723026,55,0.529411765,7.491210122,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1439,NA,html-keyboard-response,109,224854,0.0-50.0-1.0,2ohmyooxzr,2ohmyooxzr,He had the alcoholic punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M1_b,1,7.271703707,-0.157639258,55,0.529411765,7.491210122,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,925,NA,html-keyboard-response,113,179013,0.0-52.0-1.0,xqn47flmdy,xqn47flmdy,He had the strongest punch.<p>,77,S,yes,N,main,second,punch,FALSE,M1_a_M2_a,M2_a,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M2_a,1,6.829793738,-0.577361011,55,0.909090909,7.17915206,0.38242346,0.173151553,0.428571429,0,1.157868447,0.309453359,14,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1706,NA,html-keyboard-response,105,212400,0.0-48.0-1.0,0tbxffl3va,0tbxffl3va,He had the quickest punch.<p>,88,S,yes,N,main,second,punch,FALSE,M1_a_M2_b,M2_b,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,7.441906728,0.813405792,54,0.88,7.478903824,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,693,NA,html-keyboard-response,59,86166,0.0-25.0-1.0,84jgy23gu3,84jgy23gu3,He had the alcoholic punch.<p>,88,S,yes,N,main,second,punch,FALSE,M2_b_M1_a,M1_a,96,Klepousniotou (2002),Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.541029999,-0.686316875,55,0.529411765,7.491210122,0.408398867,0.199571908,0.222222222,0,0.440958552,0.146986184,9,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1671,NA,html-keyboard-response,191,213105,0.0-91.0-1.0,yfdme97bln,yfdme97bln,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,FALSE,M2_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.421177529,0.681910222,37,0.952380952,7.390612455,0.439917147,0.173324049,0.1,0,0.316227766,0.1,10,5
punch,0,4.39,0.79,0,28,1,1514,Noun,punch,3.180412633,1248,NA,html-keyboard-response,45,69694,0.0-18.0-1.0,28x0upynh7,28x0upynh7,He had the fruit punch.<p>,77,S,yes,N,main,second,punch,TRUE,M1_a_M1_b,M1_b,96,Klepousniotou (2002),Homonymy,S,TRUE,Male,Yes,No,21,2,Chair,M1_a_M1_b,1,7.129297549,-0.066676578,54,0.952380952,7.390612455,0.247438788,0.060580909,3.833333333,4,0.389249472,0.112366644,12,5
scale,0,4.39,0.83,0,28,1,485,Noun,scale,2.686636269,647,NA,html-keyboard-response,233,306577,0.0-112.0-1.0,jpn87qh85a,jpn87qh85a,It was a music scale.<p>,77,S,yes,N,main,second,scale,FALSE,M1_a_M2_a,M2_a,93,New (words from K+B (2007)),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.472346295,-1.142303938,55,0.578947368,7.465867613,0.177956939,0.097080171,0.133333333,0,0.351865775,0.090851353,15,5
scale,0,4.39,0.83,0,28,1,485,Noun,scale,2.686636269,780,NA,html-keyboard-response,103,165322,0.0-47.0-1.0,d1usd1lod3,d1usd1lod3,It was a music scale.<p>,77,S,yes,N,main,second,scale,TRUE,M2_b_M2_a,M2_a,93,New (words from K+B (2007)),Homonymy,S,TRUE,Male,Yes,No,21,2,Chair,M2_a_M2_b,1,6.65929392,-0.680138979,55,0.578947368,7.465867613,0.334735692,0.117534041,2.5,3,1.715938357,0.542627353,10,5
scale,0,4.39,0.83,0,28,1,485,Noun,scale,2.686636269,886,NA,html-keyboard-response,61,1216833,0.0-26.0-1.0,p6sjwambv5,p6sjwambv5,It was a music scale.<p>,77,S,yes,N,main,second,scale,FALSE,M1_a_M2_a,M2_a,93,New (words from K+B (2007)),Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,6.786716951,-0.210359713,55,0.578947368,7.465867613,0.177956939,0.097080171,0.133333333,0,0.351865775,0.090851353,15,5
